GO.ID,Term,Annotated,Significant,Expected,classicFisher,bonferroni,bh,foldEnrichment,Ontology
GO:0009141,nucleoside triphosphate metabolic proces...,295,85,21.31,1.8e-29,8.661599999999999e-26,1.767673469387755e-27,3.99,BP
GO:0007005,mitochondrion organization,468,110,33.81,3.1e-29,1.49172e-25,2.9834400000000003e-27,3.25,BP
GO:0010467,gene expression,4801,531,346.81,5.0e-29,2.406e-25,4.7176470588235296e-27,1.53,BP
GO:0006886,intracellular protein transport,901,163,65.09,1.3e-28,6.2556e-25,1.203e-26,2.5,BP
GO:0033365,protein localization to organelle,789,149,57,3.3e-28,1.5879600000000002e-24,2.9961509433962266e-26,2.61,BP
GO:0006119,oxidative phosphorylation,101,48,7.3,3.4e-28,1.63608e-24,3.029777777777778e-26,6.58,BP
GO:0015980,energy derivation by oxidation of organi...,262,78,18.93,3.6e-28,1.73232e-24,3.149672727272727e-26,4.12,BP
GO:0044249,cellular biosynthetic process,4923,538,355.62,3.8e-28,1.82856e-24,3.2652857142857144e-26,1.51,BP
GO:0044265,cellular macromolecule catabolic process,1024,176,73.97,4.0e-28,1.9248e-24,3.376842105263158e-26,2.38,BP
GO:0044271,cellular nitrogen compound biosynthetic ...,3970,457,286.78,4.9e-28,2.35788e-24,4.065310344827587e-26,1.59,BP
GO:0009057,macromolecule catabolic process,1235,199,89.21,5.0e-28,2.406e-24,4.077966101694916e-26,2.23,BP
GO:1901576,organic substance biosynthetic process,5019,545,362.56,7.1e-28,3.41652e-24,5.6942e-26,1.5,BP
GO:0044248,cellular catabolic process,2013,278,145.41,7.7e-28,3.70524e-24,6.074163934426231e-26,1.91,BP
GO:0044257,cellular protein catabolic process,740,142,53.46,1.2e-27,5.7744e-24,9.313548387096774e-26,2.66,BP
GO:0009056,catabolic process,2279,303,164.63,1.3e-27,6.2556e-24,9.92952380952381e-26,1.84,BP
GO:0030163,protein catabolic process,902,161,65.16,1.4e-27,6.7368e-24,1.052625e-25,2.47,BP
GO:0009058,biosynthetic process,5115,551,369.49,2.4e-27,1.15488e-23,1.7767384615384617e-25,1.49,BP
GO:0051234,establishment of localization,4469,494,322.83,1.8e-26,8.661600000000001e-23,1.3123636363636365e-24,1.53,BP
GO:0051128,regulation of cellular component organiz...,2590,328,187.09,3.3e-26,1.58796e-22,2.3700895522388056e-24,1.75,BP
GO:0051179,localization,5896,608,425.91,1.1e-25,5.293200000000001e-22,7.784117647058824e-24,1.43,BP
GO:0006139,nucleobase-containing compound metabolic...,4840,522,349.63,1.2e-25,5.7744e-22,8.368695652173913e-24,1.49,BP
GO:0009259,ribonucleotide metabolic process,431,99,31.13,1.4e-25,6.7368e-22,9.624e-24,3.18,BP
GO:1901575,organic substance catabolic process,1874,258,135.37,1.6e-25,7.699200000000001e-22,1.084394366197183e-23,1.91,BP
GO:0015031,protein transport,1784,249,128.87,1.8e-25,8.6616e-22,1.203e-23,1.93,BP
GO:0009150,purine ribonucleotide metabolic process,421,97,30.41,3.4e-25,1.63608e-21,2.241205479452055e-23,3.19,BP
GO:0017144,drug metabolic process,727,135,52.52,7.1e-25,3.41652e-21,4.616918918918919e-23,2.57,BP
GO:0019693,ribose phosphate metabolic process,448,100,32.36,8.3e-25,3.99396e-21,5.32528e-23,3.09,BP
GO:1901565,organonitrogen compound catabolic proces...,1158,183,83.65,9.6e-25,4.61952e-21,6.078315789473684e-23,2.19,BP
GO:0051603,proteolysis involved in cellular protein...,696,131,50.28,1.0e-24,4.812e-21,6.169230769230769e-23,2.61,BP
GO:1903827,regulation of cellular protein localizat...,526,110,38,1.0e-24,4.812e-21,6.169230769230769e-23,2.89,BP
GO:0015833,peptide transport,1838,252,132.77,1.2e-24,5.7744e-21,7.217999999999999e-23,1.9,BP
GO:0042886,amide transport,1859,254,134.29,1.2e-24,5.7744e-21,7.217999999999999e-23,1.89,BP
GO:0006725,cellular aromatic compound metabolic pro...,5041,534,364.15,1.8e-24,8.6616e-21,1.0693333333333333e-22,1.47,BP
GO:0046483,heterocycle metabolic process,4969,528,358.95,1.9e-24,9.142800000000001e-21,1.1149756097560977e-22,1.47,BP
GO:0006163,purine nucleotide metabolic process,446,99,32.22,2.3e-24,1.1067600000000001e-20,1.3334457831325301e-22,3.07,BP
GO:0006810,transport,4327,474,312.57,2.8e-24,1.3473600000000001e-20,1.604e-22,1.52,BP
GO:0071705,nitrogen compound transport,2178,283,157.33,4.3e-24,2.0691600000000002e-20,2.434305882352941e-22,1.8,BP
GO:0060341,regulation of cellular localization,971,160,70.14,1.4e-23,6.7368e-20,7.833488372093023e-22,2.28,BP
GO:1901360,organic cyclic compound metabolic proces...,5235,545,378.16,3.0e-23,1.4436e-19,1.6593103448275862e-21,1.44,BP
GO:0009117,nucleotide metabolic process,556,111,40.16,3.4e-23,1.63608e-19,1.859181818181818e-21,2.76,BP
GO:0006457,protein folding,153,53,11.05,5.7e-23,2.74284e-19,3.0818426966292135e-21,4.8,BP
GO:0072521,purine-containing compound metabolic pro...,492,102,35.54,1.1e-22,5.2932e-19,5.816703296703297e-21,2.87,BP
GO:0006753,nucleoside phosphate metabolic process,564,111,40.74,1.1e-22,5.2932e-19,5.816703296703297e-21,2.72,BP
GO:0010257,NADH dehydrogenase complex assembly,45,29,3.25,1.3e-22,6.2556e-19,6.726451612903226e-21,8.92,BP
GO:0032981,mitochondrial respiratory chain complex ...,45,29,3.25,1.3e-22,6.2556e-19,6.726451612903226e-21,8.92,BP
GO:0019941,modification-dependent protein catabolic...,589,113,42.55,4.0e-22,1.9248e-18,2.047659574468085e-20,2.66,BP
GO:0055086,nucleobase-containing small molecule met...,631,118,45.58,4.2e-22,2.02104e-18,2.1274105263157896e-20,2.59,BP
GO:0008219,cell death,2108,270,152.28,5.2e-22,2.50224e-18,2.6065e-20,1.77,BP
GO:0031323,regulation of cellular metabolic process,5454,557,393.98,7.5e-22,3.609e-18,3.720618556701031e-20,1.41,BP
GO:0043632,modification-dependent macromolecule cat...,599,113,43.27,1.6e-21,7.6992e-18,7.856326530612245e-20,2.61,BP
GO:0019222,regulation of metabolic process,6009,598,434.07,4.3e-21,2.06916e-17,2.090060606060606e-19,1.38,BP
GO:0033108,mitochondrial respiratory chain complex ...,78,36,5.63,6.1e-21,2.93532e-17,2.93532e-19,6.39,BP
GO:0051171,regulation of nitrogen compound metaboli...,5150,527,372.02,1.5e-20,7.218000000000001e-17,7.146534653465348e-19,1.42,BP
GO:0006511,ubiquitin-dependent protein catabolic pr...,577,108,41.68,2.5e-20,1.203e-16,1.1794117647058823e-18,2.59,BP
GO:0071702,organic substance transport,2551,305,184.28,2.9e-20,1.39548e-16,1.3548349514563108e-18,1.66,BP
GO:0080090,regulation of primary metabolic process,5295,537,382.5,3.7e-20,1.78044e-16,1.7119615384615383e-18,1.4,BP
GO:0033554,cellular response to stress,1781,233,128.65,4.5e-20,2.1654000000000001e-16,2.0622857142857144e-18,1.81,BP
GO:0034645,cellular macromolecule biosynthetic proc...,4006,430,289.38,6.5e-20,3.1278000000000003e-16,2.9507547169811324e-18,1.49,BP
GO:0009059,macromolecule biosynthetic process,4105,438,296.53,7.8e-20,3.7533600000000003e-16,3.50781308411215e-18,1.48,BP
GO:0055114,oxidation-reduction process,878,141,63.42,8.4e-20,4.04208e-16,3.742666666666667e-18,2.22,BP
GO:0048522,positive regulation of cellular process,5410,543,390.8,2.0e-19,9.624e-16,8.829357798165139e-18,1.39,BP
GO:0051130,positive regulation of cellular componen...,1303,184,94.13,2.6e-19,1.2511200000000001e-15,1.1373818181818181e-17,1.95,BP
GO:1903829,positive regulation of cellular protein ...,302,71,21.82,2.9e-19,1.39548e-15,1.2571891891891892e-17,3.25,BP
GO:0012501,programmed cell death,1947,246,140.65,3.3e-19,1.5879599999999999e-15,1.4178214285714286e-17,1.75,BP
GO:0006915,apoptotic process,1905,242,137.61,3.4e-19,1.6360800000000002e-15,1.4478584070796462e-17,1.76,BP
GO:0048518,positive regulation of biological proces...,6114,596,441.66,8.4e-19,4.04208e-15,3.545684210526316e-17,1.35,BP
GO:0006793,phosphorus metabolic process,2985,337,215.63,1.8e-18,8.6616e-15,7.466896551724139e-17,1.56,BP
GO:0006796,phosphate-containing compound metabolic ...,2963,335,214.04,1.8e-18,8.6616e-15,7.466896551724139e-17,1.57,BP
GO:0009060,aerobic respiration,76,33,5.49,2.7e-18,1.2992399999999999e-14,1.1104615384615384e-16,6.01,BP
GO:0010498,proteasomal protein catabolic process,460,89,33.23,6.9e-18,3.32028e-14,2.813796610169492e-16,2.68,BP
GO:0002181,cytoplasmic translation,83,34,6,7.5e-18,3.609e-14,3.0327731092436977e-16,5.67,BP
GO:0006397,mRNA processing,453,88,32.72,8.1e-18,3.89772e-14,3.2481e-16,2.69,BP
GO:0008380,RNA splicing,366,77,26.44,8.8e-18,4.2345599999999995e-14,3.4996363636363636e-16,2.91,BP
GO:0072657,protein localization to membrane,555,100,40.09,1.0e-17,4.812e-14,3.9442622950819677e-16,2.49,BP
GO:0060255,regulation of macromolecule metabolic pr...,5534,545,399.76,1.1e-17,5.2932e-14,4.3034146341463417e-16,1.36,BP
GO:0019637,organophosphate metabolic process,957,144,69.13,1.3e-17,6.2556e-14,5.044838709677419e-16,2.08,BP
GO:1902600,proton transmembrane transport,90,35,6.5,1.8e-17,8.6616e-14,6.929280000000001e-16,5.38,BP
GO:0022613,ribonucleoprotein complex biogenesis,427,84,30.85,2.1e-17,1.01052e-13,8.019999999999999e-16,2.72,BP
GO:0006396,RNA processing,822,129,59.38,2.4e-17,1.15488e-13,9.093543307086612e-16,2.17,BP
GO:0032880,regulation of protein localization,1057,153,76.35,4.1e-17,1.97292e-13,1.54134375e-15,2,BP
GO:0016192,vesicle-mediated transport,1382,184,99.83,1.2e-16,5.7744e-13,4.476279069767442e-15,1.84,BP
GO:0072594,establishment of protein localization to...,383,77,27.67,1.3e-16,6.2556e-13,4.812e-15,2.78,BP
GO:0016071,mRNA metabolic process,647,108,46.74,1.4e-16,6.7368e-13,5.142595419847328e-15,2.31,BP
GO:0006120,"mitochondrial electron transport, NADH t...",21,17,1.52,1.7e-16,8.1804e-13,6.197272727272727e-15,11.18,BP
GO:0010941,regulation of cell death,1723,216,124.47,1.8e-16,8.661599999999999e-13,6.463880597014925e-15,1.74,BP
GO:0051246,regulation of protein metabolic process,2720,306,196.49,1.8e-16,8.661599999999999e-13,6.463880597014925e-15,1.56,BP
GO:0071826,ribonucleoprotein complex subunit organi...,230,56,16.61,3.4e-16,1.63608e-12,1.2119111111111111e-14,3.37,BP
GO:0022618,ribonucleoprotein complex assembly,217,54,15.68,4.2e-16,2.02104e-12,1.4860588235294117e-14,3.44,BP
GO:0032879,regulation of localization,2869,317,207.25,5.8e-16,2.7909599999999997e-12,2.0371970802919705e-14,1.53,BP
GO:0043161,proteasome-mediated ubiquitin-dependent ...,393,77,28.39,5.9e-16,2.83908e-12,2.0425035971223022e-14,2.71,BP
GO:0033043,regulation of organelle organization,1260,170,91.02,5.9e-16,2.83908e-12,2.0425035971223022e-14,1.87,BP
GO:0009894,regulation of catabolic process,837,127,60.46,6.4e-16,3.07968e-12,2.199771428571429e-14,2.1,BP
GO:0000375,"RNA splicing, via transesterification re...",257,59,18.57,1.0e-15,4.812e-12,3.3650349650349654e-14,3.18,BP
GO:0000377,"RNA splicing, via transesterification re...",257,59,18.57,1.0e-15,4.812e-12,3.3650349650349654e-14,3.18,BP
GO:0000398,"mRNA splicing, via spliceosome",257,59,18.57,1.0e-15,4.812e-12,3.3650349650349654e-14,3.18,BP
GO:0048519,negative regulation of biological proces...,5347,518,386.25,3.4e-15,1.63608e-11,1.1361666666666666e-13,1.34,BP
GO:0032268,regulation of cellular protein metabolic...,2529,284,182.69,3.9e-15,1.87668e-11,1.2942620689655173e-13,1.55,BP
GO:0065009,regulation of molecular function,2513,282,181.53,5.5e-15,2.6466e-11,1.8127397260273975e-13,1.55,BP
GO:0060548,negative regulation of cell death,1067,148,77.08,5.6e-15,2.69472e-11,1.8331428571428574e-13,1.92,BP
GO:0051129,negative regulation of cellular componen...,761,116,54.97,9.0e-15,4.3308e-11,2.926216216216216e-13,2.11,BP
GO:0006508,proteolysis,1661,203,119.99,2.3e-14,1.10676e-10,7.427919463087248e-13,1.69,BP
GO:0043067,regulation of programmed cell death,1573,194,113.63,4.0e-14,1.9248e-10,1.2832e-12,1.71,BP
GO:0031329,regulation of cellular catabolic process,711,109,51.36,4.1e-14,1.9729200000000002e-10,1.3065695364238411e-12,2.12,BP
GO:0090150,establishment of protein localization to...,226,52,16.33,4.6e-14,2.21352e-10,1.4562631578947369e-12,3.18,BP
GO:0065008,regulation of biological quality,4092,411,295.6,5.3e-14,2.55036e-10,1.6669019607843137e-12,1.39,BP
GO:0048523,negative regulation of cellular process,4750,464,343.13,6.1e-14,2.9353200000000004e-10,1.9060519480519483e-12,1.35,BP
GO:0042981,regulation of apoptotic process,1552,191,112.11,7.9e-14,3.80148e-10,2.452567741935484e-12,1.7,BP
GO:0061024,membrane organization,655,102,47.32,1.0e-13,4.812000000000001e-10,3.084615384615385e-12,2.16,BP
GO:0009893,positive regulation of metabolic process,3528,362,254.85,1.7e-13,8.1804e-10,5.210445859872612e-12,1.42,BP
GO:0044093,positive regulation of molecular functio...,1450,180,104.74,2.1e-13,1.01052e-9,6.395696202531645e-12,1.72,BP
GO:0043069,negative regulation of programmed cell d...,955,132,68.99,2.4e-13,1.1548799999999998e-9,7.2633962264150946e-12,1.91,BP
GO:0032386,regulation of intracellular transport,445,77,32.15,5.6e-13,2.69472e-9,1.6842e-11,2.4,BP
GO:0044281,small molecule metabolic process,1760,207,127.14,5.7e-13,2.74284e-9,1.7036273291925464e-11,1.63,BP
GO:0043066,negative regulation of apoptotic process,937,129,67.69,6.1e-13,2.93532e-9,1.8119259259259258e-11,1.91,BP
GO:0016310,phosphorylation,2198,246,158.78,6.2e-13,2.9834399999999998e-9,1.8303312883435583e-11,1.55,BP
GO:0006839,mitochondrial transport,182,44,13.15,6.6e-13,3.17592e-9,1.9365365853658535e-11,3.35,BP
GO:0015985,"energy coupled proton transport, down el...",22,15,1.59,7.5e-13,3.6090000000000003e-9,2.174096385542169e-11,9.43,BP
GO:0015986,ATP synthesis coupled proton transport,22,15,1.59,7.5e-13,3.6090000000000003e-9,2.174096385542169e-11,9.43,BP
GO:0097190,apoptotic signaling pathway,612,95,44.21,9.0e-13,4.3308e-9,2.5932934131736524e-11,2.15,BP
GO:0043254,regulation of protein complex assembly,458,78,33.08,9.2e-13,4.427039999999999e-9,2.635142857142857e-11,2.36,BP
GO:1901135,carbohydrate derivative metabolic proces...,1003,135,72.45,9.3e-13,4.47516e-9,2.6480236686390533e-11,1.86,BP
GO:0006605,protein targeting,260,54,18.78,1.2e-12,5.7743999999999994e-9,3.3967058823529406e-11,2.88,BP
GO:0044087,regulation of cellular component biogene...,957,130,69.13,1.3e-12,6.2556e-9,3.6582456140350876e-11,1.88,BP
GO:0034248,regulation of cellular amide metabolic p...,384,69,27.74,1.5e-12,7.2180000000000005e-9,4.196511627906977e-11,2.49,BP
GO:0006979,response to oxidative stress,402,71,29.04,1.7e-12,8.1804e-9,4.728554913294797e-11,2.44,BP
GO:0097193,intrinsic apoptotic signaling pathway,296,58,21.38,2.4e-12,1.1548799999999999e-8,6.637241379310345e-11,2.71,BP
GO:0010638,positive regulation of organelle organiz...,604,93,43.63,2.5e-12,1.203e-8,6.874285714285714e-11,2.13,BP
GO:1990778,protein localization to cell periphery,355,65,25.64,2.8e-12,1.34736e-8,7.655454545454546e-11,2.54,BP
GO:0051049,regulation of transport,1973,223,142.52,3.6e-12,1.73232e-8,9.787118644067796e-11,1.56,BP
GO:0042176,regulation of protein catabolic process,383,68,27.67,3.9e-12,1.87668e-8,1.0543146067415731e-10,2.46,BP
GO:0051050,positive regulation of transport,1096,142,79.17,4.2e-12,2.02104e-8,1.129072625698324e-10,1.79,BP
GO:0031647,regulation of protein stability,276,55,19.94,4.4e-12,2.11728e-8,1.1762666666666667e-10,2.76,BP
GO:0031325,positive regulation of cellular metaboli...,3240,331,234.05,5.0e-12,2.406e-8,1.329281767955801e-10,1.41,BP
GO:0006413,translational initiation,105,31,7.58,6.5e-12,3.1278000000000004e-8,1.7185714285714286e-10,4.09,BP
GO:0016070,RNA metabolic process,3787,375,273.56,8.4e-12,4.04208e-8,2.2087868852459015e-10,1.37,BP
GO:0090304,nucleic acid metabolic process,4304,416,310.91,1.2e-11,5.7744000000000004e-8,3.1382608695652175e-10,1.34,BP
GO:0070201,regulation of establishment of protein l...,757,107,54.68,1.3e-11,6.255600000000001e-8,3.381405405405405e-10,1.96,BP
GO:0051173,positive regulation of nitrogen compound...,3096,316,223.65,2.0e-11,9.624e-8,5.174193548387097e-10,1.41,BP
GO:0051098,regulation of binding,407,69,29.4,2.4e-11,1.1548800000000001e-7,6.175828877005348e-10,2.35,BP
GO:0048193,Golgi vesicle transport,266,52,19.22,3.6e-11,1.73232e-7,9.214468085106382e-10,2.71,BP
GO:2001242,regulation of intrinsic apoptotic signal...,174,40,12.57,3.9e-11,1.87668e-7,9.929523809523808e-10,3.18,BP
GO:0006417,regulation of translation,334,60,24.13,4.4e-11,2.1172800000000003e-7,1.1027500000000001e-9,2.49,BP
GO:0080135,regulation of cellular response to stres...,674,97,48.69,4.4e-11,2.1172800000000003e-7,1.1027500000000001e-9,1.99,BP
GO:0050684,regulation of mRNA processing,146,36,10.55,4.4e-11,2.1172800000000003e-7,1.1027500000000001e-9,3.41,BP
GO:1903362,regulation of cellular protein catabolic...,244,49,17.63,4.8e-11,2.3097600000000002e-7,1.1967668393782383e-9,2.78,BP
GO:0033157,regulation of intracellular protein tran...,213,45,15.39,5.1e-11,2.45412e-7,1.2650103092783506e-9,2.92,BP
GO:0006464,cellular protein modification process,3496,347,252.54,5.2e-11,2.5022400000000003e-7,1.2766530612244898e-9,1.37,BP
GO:0036211,protein modification process,3496,347,252.54,5.2e-11,2.5022400000000003e-7,1.2766530612244898e-9,1.37,BP
GO:1905475,regulation of protein localization to me...,191,42,13.8,5.9e-11,2.83908e-7,1.4411573604060915e-9,3.04,BP
GO:0042254,ribosome biogenesis,278,53,20.08,6.2e-11,2.98344e-7,1.506787878787879e-9,2.64,BP
GO:0042255,ribosome assembly,61,22,4.41,9.6e-11,4.6195200000000003e-7,2.3213668341708543e-9,4.99,BP
GO:0010604,positive regulation of macromolecule met...,3247,325,234.55,1.0e-10,4.812e-7,2.4059999999999998e-9,1.39,BP
GO:2001233,regulation of apoptotic signaling pathwa...,421,69,30.41,1.1e-10,5.2932e-7,2.6334328358208953e-9,2.27,BP
GO:1903311,regulation of mRNA metabolic process,258,50,18.64,1.2e-10,5.7744e-7,2.858613861386139e-9,2.68,BP
GO:1905477,positive regulation of protein localizat...,105,29,7.58,1.8e-10,8.6616e-7,4.26679802955665e-9,3.83,BP
GO:0072659,protein localization to plasma membrane,287,53,20.73,2.1e-10,1.01052e-6,4.953529411764706e-9,2.56,BP
GO:0070972,protein localization to endoplasmic reti...,58,21,4.19,2.4e-10,1.15488e-6,5.579130434782609e-9,5.01,BP
GO:0048024,"regulation of mRNA splicing, via spliceo...",106,29,7.66,2.4e-10,1.15488e-6,5.579130434782609e-9,3.79,BP
GO:0043484,regulation of RNA splicing,140,34,10.11,2.4e-10,1.15488e-6,5.579130434782609e-9,3.36,BP
GO:0034976,response to endoplasmic reticulum stress,240,47,17.34,2.9e-10,1.3954799999999999e-6,6.70903846153846e-9,2.71,BP
GO:0009889,regulation of biosynthetic process,3570,349,257.89,3.0e-10,1.4436e-6,6.907177033492823e-9,1.35,BP
GO:0009892,negative regulation of metabolic process,2874,291,207.61,3.9e-10,1.87668e-6,8.936571428571429e-9,1.4,BP
GO:0050790,regulation of catalytic activity,1833,202,132.41,4.0e-10,1.9248e-6,9.122274881516587e-9,1.53,BP
GO:0010608,posttranscriptional regulation of gene e...,510,77,36.84,5.1e-10,2.45412e-6,1.1576037735849056e-8,2.09,BP
GO:0010499,proteasomal ubiquitin-independent protei...,23,13,1.66,8.0e-10,3.8496e-6,1.7988785046728972e-8,7.83,BP
GO:0006950,response to stress,3538,344,255.58,8.0e-10,3.8496e-6,1.7988785046728972e-8,1.35,BP
GO:0051186,cofactor metabolic process,506,76,36.55,8.4e-10,4.04208e-6,1.8800372093023255e-8,2.08,BP
GO:0006754,ATP biosynthetic process,133,32,9.61,1.0e-09,4.812000000000001e-6,2.217511520737327e-8,3.33,BP
GO:0010468,regulation of gene expression,3892,372,281.15,1.0e-09,4.812000000000001e-6,2.217511520737327e-8,1.32,BP
GO:0050821,protein stabilization,170,37,12.28,1.1e-09,5.2931999999999996e-6,2.4280733944954127e-8,3.01,BP
GO:0043412,macromolecule modification,3676,354,265.54,1.3e-09,6.2556e-6,2.8564383561643837e-8,1.33,BP
GO:0007006,mitochondrial membrane organization,100,27,7.22,1.4e-09,6.7368e-6,3.062181818181818e-8,3.74,BP
GO:0009156,ribonucleoside monophosphate biosyntheti...,158,35,11.41,1.9e-09,9.1428e-6,4.137013574660634e-8,3.07,BP
GO:1903050,regulation of proteolysis involved in ce...,213,42,15.39,2.1e-09,1.0105200000000001e-5,4.5518918918918925e-8,2.73,BP
GO:0009145,purine nucleoside triphosphate biosynthe...,144,33,10.4,2.2e-09,1.0586399999999999e-5,4.747264573991031e-8,3.17,BP
GO:0006897,endocytosis,615,86,44.43,2.4e-09,1.15488e-5,5.1557142857142857e-8,1.94,BP
GO:1901698,response to nitrogen compound,997,123,72.02,2.7e-09,1.2992400000000001e-5,5.7744000000000004e-8,1.71,BP
GO:0098657,import into cell,749,99,54.11,3.1e-09,1.49172e-5,6.600530973451327e-8,1.83,BP
GO:0031324,negative regulation of cellular metaboli...,2476,253,178.86,3.2e-09,1.53984e-5,6.783436123348017e-8,1.41,BP
GO:0060627,regulation of vesicle-mediated transport,570,81,41.18,3.3e-09,1.58796e-5,6.964736842105264e-8,1.97,BP
